start node index, end node index, connection length
783,12,150937.7
783,230,120265.2
783,282,70627.55
783,384,54823.6
784,66,237874.1
784,145,131988.5
784,152,149522.8
785,71,52356.38
785,143,68068
785,156,153522.5
785,172,111752.9
786,84,123428.4
786,242,194282.3
787,56,47114.42
788,65,6318.161
788,117,124247.3
788,190,141500.7
788,211,182731.9
789,75,70710.34
789,156,92555.82
790,29,119572.8
790,68,30453.86
791,24,46910.86
791,25,201258.8
791,33,230559.3
792,61,187741.3
792,95,46238.89
792,117,212801.6
793,13,148571
793,162,66966.07
793,328,179730.2
793,339,188196
794,33,53429.2
794,127,57961.28
794,160,93775.34
795,32,187173.3
795,78,124411.8
795,87,146843.2
796,143,30863.37
796,230,104765.3
796,262,186134.7
796,696,170511.8
797,186,118955.2
797,201,113186
797,256,102775.8
798,40,149130
799,269,73424.56
799,292,196747.8
800,18,29615.47
801,209,50930.77
801,662,60715.84
801,767,80854.98
801,848,163075.8
802,217,29152.53
802,300,91625.5
803,0,139225.9
803,152,172443.5
804,18,124450.8
804,60,92880.3
805,77,117922.8
805,204,60191.09
806,231,73236.87
806,234,120451.9
806,409,165385.1
806,652,84908.09
807,12,104170.1
807,71,170108.7
807,73,115774.5
807,134,88536.2
808,61,169868.3
808,116,160222.3
808,218,58111.63
809,56,30220.57
809,73,171018
810,303,124279.8
810,375,77382.61
811,15,56940.19
811,186,150531.8
812,127,185923
813,21,125773
813,48,149257.9
814,31,93965.41
814,34,63500.2
815,27,72831.07
815,56,107258.6
816,153,87184.49
816,282,83875.3
816,341,87563.7
816,481,89563.27
817,42,65348.88
817,86,100605.9
817,151,137823
817,186,66985.04
818,44,133382.6
818,121,164305.9
818,243,79341.54
819,54,114046.2
819,56,147646.1
819,92,162909.9
820,29,156213.4
820,58,24377.34
820,176,118077.6
821,56,101215.8
821,193,123359.2
822,289,131732.7
822,349,119754.7
822,364,133108.1
822,443,95759.7
823,130,118065.3
823,147,67372.79
823,236,97159.84
824,31,228553.5
824,250,214647.2
824,283,240161.4
825,265,178478.3
825,356,50883.16
825,358,122126.4
826,426,134425.1
827,24,119792.9
827,297,116310.4
827,319,44809.81
828,27,33141.73
828,76,84024.93
828,158,37375.47
829,162,93151.55
829,412,49293.48
830,146,67432.47
830,396,139721.6
830,453,124567.4
830,470,32959.17
831,203,63153.91
832,104,84117.57
832,194,174305.6
832,230,143206.8
833,72,65540.57
833,77,95469.64
834,97,106362.9
834,128,156871.5
834,217,108572.6
834,231,94209.33
835,43,62581.87
836,64,130355.1
836,137,65649.35
836,167,64059.91
837,25,43149.45
837,75,122629.7
837,130,136891.6
837,335,66605.59
838,56,98535.42
838,95,178247.6
838,180,189314.9
839,109,95440.84
839,459,101557.4
840,7,180275.7
840,49,93967.25
840,108,11115.99
841,68,69998.68
841,345,124364
841,434,68399.37
842,27,93510.66
843,128,179684.1
843,219,64247.93
844,54,87360.57
844,135,179026.9
845,29,75774.35
846,47,106433.2
846,233,105094.8
846,251,108077.4
846,413,83699.23
847,271,134424.3
847,344,114352.3
848,142,187835.2
848,176,17944.69
848,187,150847.7
848,205,136141.8
849,65,125544.7
850,92,81223.74
850,259,53184.31
850,575,102194.8
850,708,166354
851,113,100133.8
852,6,161610.4
852,145,83193.29
853,99,21129.98
853,574,95713.91
854,12,137731.5
854,126,96560.54
854,159,138943.8
855,23,133687.8
855,26,144530.2
855,43,140500.6
855,53,80731.66
856,173,190587.8
857,88,95785.53
857,154,111315.8
857,355,72342.27
858,145,145275.4
858,151,36161.54
859,48,97402.09
859,157,99359.15
859,198,63082.74
860,91,151004.5
860,137,27616.46
860,187,119028.1
860,223,85742.55
861,97,83228.44
861,174,187077.3
861,312,194070.4
861,371,17948.1
862,21,136173.7
862,44,52816.45
863,62,83012.79
863,222,103775.3
863,381,105791.2
864,62,57415.32
864,226,88645.88
864,279,58567.61
864,380,105931.7
865,60,170621.2
865,160,49819.71
866,1,72913.95
866,32,92057.99
866,126,135096.9
867,22,159199
867,87,135551.8
867,252,125921.5
868,4,162391.4
868,108,146200.5
868,388,80346.94
868,466,145226.5
869,222,92165.04
869,613,148136.2
869,774,161055.5
870,11,25307.4
870,105,118655
871,53,75557.49
871,54,13560.96
872,216,176791.5
872,223,66834.67
872,576,69302.91
873,178,180660.6
873,298,87387.13
873,489,138356.2
873,512,177993.7
874,21,82538
874,194,172637.5
874,244,134364.3
874,446,83914.17
875,238,86451.25
876,31,196110.8
876,185,120426.8
876,208,144134.7
877,51,131233.7
877,109,60958.81
877,140,144197.1
878,118,170903.3
878,159,74199.57
879,46,17142.53
879,125,109454.7
880,17,28079.73
880,43,149570.2
880,492,70661.33
881,75,135408.9
881,218,112903.2
882,98,107151.3
882,171,33712.56
882,239,40136.83
882,303,14101.9
883,35,97442.05
883,54,76908.65
883,298,117763.8
884,386,20550.03
885,34,114541.3
885,372,147057
886,69,115008.1
886,93,112822.4
887,50,82233.54
887,129,49036.61
887,254,32584.51
888,181,126304.7
888,251,120839.3
889,57,151430.2
890,5,222007.4
890,224,122073.5
890,369,196074.3
891,74,197925.8
891,145,86893.03
891,212,152504
891,473,46941.65
892,30,126651.3
892,106,131353.9
893,136,67839.64
893,196,41672.21
893,317,10271.39
894,147,189785.1
894,235,120896.4
894,356,89717.48
894,368,193383.3
895,1,118205.4
896,0,161243
896,13,86748.94
897,72,34496.25
898,108,158519.9
898,135,60416.58
898,178,192489.8
899,30,98067.98
899,51,133916.9
900,32,29090.07
901,45,16706.68
901,290,70741.2
901,332,73124.08
902,288,122543.3
903,104,37737.37
904,197,155475.6
904,513,89153.04
905,207,175578
905,214,176302
906,6,166242.1
906,26,57974.89
906,30,104095.2
906,93,56752.39
907,31,46005.57
908,16,149641.7
908,79,31358.2
908,81,123426.8
908,119,84381.27
909,16,78397.22
909,390,195657.7
909,420,145451.2
910,1,137037.9
910,18,118162.3
910,253,137924.2
911,24,131966.7
911,164,64177.38
912,209,61328.19
912,217,27439.47
913,28,105473.3
913,103,82507.3
913,140,199124.9
913,256,174037.6
914,4,128641.6
914,163,130934.3
915,9,119715.5
915,272,79722.38
915,414,115023.2
915,448,103539.7
916,94,85658.05
916,101,71972.65
917,148,29199.78
917,385,95724.73
917,416,84706.93
918,199,87700.66
918,411,80570.28
918,703,77709.13
918,704,169095.3
919,0,75933.62
919,36,130804.9
919,102,62002.14
919,107,94363.38
920,13,119460.7
921,99,30182.68
921,139,82427.63
922,1,113462.1
922,29,227157.3
922,41,60232.08
922,50,97831.35
923,26,150729.3
923,171,179681.2
923,182,145260.9
923,606,212103.2
924,47,19548.34
925,68,87244.24
925,511,135454.5
925,560,65410.55
926,78,20465.72
927,11,188042.1
927,27,68352.74
927,97,45998.39
927,378,99701.5
928,131,16622
928,151,41458.95
928,291,82286.81
929,99,66516.88
930,104,60796.56
931,23,177413.1
931,37,46378.99
931,127,128450.1
931,282,156228.8
932,152,174569.4
933,272,117928.9
934,1,168697.1
935,35,158259
935,109,77698.23
936,433,64148.83
937,29,172439.6
937,71,60847.63
937,184,112788.2
938,29,64926.57
938,229,81005.99
938,439,180294.7
938,502,52216.26
939,38,125494.1
939,119,62976.17
940,21,86203.96
940,92,23019.38
940,132,69591.68
941,47,65825.16
941,217,47526.55
942,151,66380.98
942,547,74582.03
942,610,46280.97
943,59,70148.22
943,76,58480.18
943,191,72755.38
944,5,95078.03
944,15,2520.255
944,31,67610.56
945,93,48340.44
946,105,122510.8
946,131,29589.67
946,225,128149.5
947,84,115638.2
947,101,127100.5
947,167,67911.19
947,246,106216.9
948,100,30858
948,122,161273.9
949,150,129693.3
950,45,97312.61
950,196,180127.4
951,75,167829
951,90,183858.2
952,76,191331.2
952,130,85891.79
952,141,11157.57
952,384,99920.96
953,53,112446.9
954,136,158332.1
955,11,111014.1
955,125,88962.66
955,172,122446
956,124,87317.97
956,256,146054.7
956,664,108181.4
956,826,151290.7
957,26,100967.9
957,63,168009
957,244,17462.64
957,395,72506.23
958,22,47843.81
958,52,53183.76
958,68,88248.95
959,34,112848.9
959,232,49407.52
959,235,6239.047
960,31,150454
961,2,128023.1
961,50,88278.02
962,245,58003.09
962,263,33808.32
962,438,142863.3
963,167,81128
964,145,120172.1
964,149,151372.3
964,190,101252.9
964,247,130549.9
965,41,115074
966,48,84574.93
967,145,73078.3
967,211,75614.69
968,28,119563.7
968,323,123689.5
968,391,214284.1
969,0,85703.9
969,3,50441.96
969,32,73435.15
969,33,55204.52
970,6,165581.5
970,111,166641.8
970,127,80760.31
971,277,71358.99
971,317,156271
971,335,124530.7
971,386,178833.6
972,27,96761.35
972,85,107157.9
972,169,66899.21
973,292,122154.2
974,91,138710
974,144,72928.86
975,65,129061.2
975,85,128249.3
976,219,163764
977,3,71679.03
977,5,102708.5
977,34,15276.78
977,78,91921.97
978,12,180571.5
978,100,64325.78
979,98,77438.86
979,249,144340.2
979,277,53476.17
979,335,104629.8
980,20,50154.29
980,243,123104.9
980,249,160149.2
980,324,121187.1
981,86,87353.61
981,97,132017.1
981,137,176245.9
981,203,85641.3
982,83,7351.009
983,26,123100.2
983,84,188398
983,152,124227.7
984,160,99280.48
984,281,37168
984,320,116696.2
984,432,114256.3
985,229,103369.7
986,7,179693.2
987,74,114455.5
987,130,113079.8
987,256,91032.13
988,12,88443.89
988,50,49068.39
989,275,167985.2
989,331,89993.52
989,386,79994.87
989,470,62541.57
990,85,140013.5
990,165,38269.64
990,187,56758.57
991,58,78098.27
992,108,134987.8
992,202,85321.15
993,6,14364.54
993,120,67350.99
993,239,172729.5
993,262,57508.07
994,37,21240.63
994,176,153051.5
994,214,125691.7
994,405,67088.15
995,6,117633.8
995,7,4652.502
996,83,88616.21
996,119,156816.3
996,186,147656.5
997,58,90851.41
997,291,82714.18
997,393,83452.05
998,44,32182.68
998,126,60239.43
998,244,83793.23
999,113,89974.84
999,333,146619.3
