start node index, end node index, connection length
1922,3,147921.3
1922,96,48120.02
1923,41,142940
1924,227,94342.05
1924,540,127850
1924,546,120190.7
1925,122,15536.52
1925,373,64010.77
1925,446,139500.7
1925,477,90102.32
1926,115,89728.72
1927,19,97287.99
1927,42,184813.6
1927,356,183302.9
1928,54,77405.22
1928,364,69794.44
1929,0,38641.27
1929,68,71788.01
1929,106,123371.5
1929,184,44474.21
1930,138,114686.3
1931,100,189349.6
1931,209,185134.1
1931,343,87429.7
1931,411,195810.3
1932,341,108238.2
1932,388,95141.44
1932,634,65774.16
1933,131,53465.46
1933,156,117895.3
1934,6,69203.75
1935,114,70136.23
1935,134,50616.51
1935,185,150123.4
1936,70,86568.39
1936,213,217302.5
1936,326,182221.5
1937,119,86705.8
1937,125,152485.1
1938,70,35698.31
1938,322,40145.8
1939,25,193128.3
1939,345,115619.5
1940,35,152635.8
1940,125,117469.9
1940,545,114151
1941,2,57426.32
1942,35,229364.2
1942,328,122055.7
1942,366,126694.1
1943,28,171504.6
1943,37,140942.1
1943,101,140255.7
1944,7,91080.12
1944,161,38581.46
1945,94,40580.34
1946,7,157923.8
1946,19,62540.24
1946,52,96835.62
1947,69,87560.73
1947,371,117219.4
1948,200,149937.6
1948,387,160975.8
1948,396,163109.1
1948,538,84669.82
1949,83,164477.4
1949,146,147306
1950,2,92645.2
1950,110,119916
1950,215,59652.67
1950,234,78072.13
1951,113,33128.78
1951,130,174284.3
1951,273,101788
1952,56,139911.4
1952,83,58128.79
1952,143,155187.9
1952,160,164912.8
1953,16,68245.26
1954,41,157868.5
1954,167,93605.95
1954,403,126059.4
1954,406,131185.1
1955,20,58936.45
1956,63,144089.3
1957,10,67843.43
1958,244,113765.8
1958,356,144272.4
1959,24,131454.7
1959,92,79657.7
1959,220,140199.7
1959,277,126556.2
1960,71,140084.3
1960,106,93323.72
1961,36,183253.6
1961,40,168152.9
1961,96,99901.16
1961,282,154196.5
1962,52,118565.9
1962,104,185949.9
1963,41,53043.21
1963,62,122600.4
1963,189,111889.5
1964,87,75749.04
1964,111,102272.9
1964,419,83515.58
1964,688,218876.1
1965,225,104476.4
1965,337,60149.42
1965,366,52793.55
1965,603,57185.54
1966,21,118159.3
1966,248,155892.7
1966,310,119241
1967,0,60126.03
1968,201,72980.84
1968,486,174343
1968,618,58979.29
1969,48,92071.27
1969,155,95460.06
1969,217,51333.62
1969,254,146042.9
1970,212,186256.2
1970,257,189809
1970,266,217753.4
1970,409,17416.69
1971,19,77367.56
1972,159,84341.57
1972,482,49034.45
1972,721,155370.2
1972,788,138844.7
1973,75,140471.1
1974,16,96678.4
1975,152,105122.9
1976,54,112823.9
1976,352,107768.5
1977,22,68519.88
1977,93,85370.16
1978,53,73148.91
1978,151,104590.5
1978,229,10884.28
1978,295,162252
1979,40,168058.2
1979,120,227636
1979,125,5956.704
1979,301,103224.8
1980,179,176078.2
1980,212,166675.6
1980,262,41149.77
1981,80,25069.07
1981,110,96750.37
1981,353,43042.14
1981,441,183316.1
1982,120,208615.1
1982,180,54205.94
1982,193,139434.1
1982,310,161536.8
1983,34,142712.4
1983,91,87006.91
1983,152,199167
1984,316,177952.5
1984,690,225587.4
1984,750,159504.1
1984,813,79772.19
1985,19,118224.8
1986,1,130700.3
1986,179,43581.3
1986,242,172822.4
1987,12,150086.9
1987,549,55746.68
1988,195,58500.05
1988,261,94669.78
1988,339,102111.1
1989,31,53551.73
1989,211,27764.71
1989,366,114815.1
1990,2,65603.02
1990,10,178895.7
1991,49,163107.3
1992,22,83771.08
1992,30,148367.2
1992,70,106657.7
1993,445,105244.9
1993,462,96695.23
1994,12,125639.2
1994,212,62694.51
1994,230,81967.6
1995,5,171331.2
1995,38,175756.6
1995,172,14388.28
1996,168,176061.5
1996,191,54646.68
1996,407,150898.7
1996,671,158719.2
1997,212,103259.2
1997,238,73929.44
1997,347,25658.16
1998,53,47599.62
1998,68,22718.53
1998,1076,67545.44
1998,1106,127239.2
1999,192,239182.3
1999,298,171659.8
1999,401,127146.1
1999,413,68513.66
2000,11,83113.27
2001,132,123314.7
2001,195,113626.6
2001,316,93699.3
2001,414,163453.3
2002,303,224797.6
2002,306,179835.3
2003,0,128723.5
2003,64,183903.5
2003,108,197734.3
2003,149,128803.1
2004,46,117758.6
2004,201,74045.53
2004,300,48575.43
2005,43,129341.4
2005,75,76708.56
2005,78,111758.7
2006,65,101561.7
2006,97,29524.84
2006,220,89578.39
2007,42,121345.8
2008,23,135829.2
2009,7,109722.9
2009,31,75770.63
2009,324,165993.5
2009,504,157490.8
2010,207,102948.9
2010,242,83448.78
2010,401,45195.34
2011,167,73087.59
2011,233,73172.14
2012,167,93881.52
2013,20,18730.01
2013,104,70241.45
2013,116,102112.3
2013,222,157484.4
2014,0,58848.5
2015,75,143320.5
2016,16,108959.6
2016,278,71841.79
2016,311,186019
2017,181,33666.3
2017,344,98523.38
2018,118,133832.1
2019,6,32743.43
2019,131,62578.25
2019,327,60833
2020,74,59939.51
2021,137,124805.2
2021,365,12012.95
2022,339,100054.1
2022,484,72536.66
2023,5,111286.7
2024,72,131599
2025,148,201459.8
2025,150,157072.3
2026,58,160272.2
2026,138,194919.2
2027,56,97518.45
2027,70,107145.2
2028,74,99550.86
2029,24,54296.41
2030,3,58368.23
2030,48,106277.6
2030,68,101628.3
2030,332,162672.7
2031,217,94989.66
2031,223,166025.2
2031,257,98011.6
2032,1,38511.55
2033,77,153172.3
2034,79,46253.64
2034,148,194885.6
2034,240,167551.1
2035,24,95449.63
2036,40,124286.5
2037,125,172900.3
2037,404,79643.97
2037,556,186727
2038,138,78457.18
2039,378,73241.69
2039,492,112561.8
2039,566,141757.9
2040,173,72002.88
2041,27,115842.3
2041,35,172288.8
2042,86,70015.75
2042,158,99227.07
2043,138,130509.1
2044,5,67244.98
2044,14,95290.16
2044,109,70512.91
2045,18,72978.22
2045,87,94256.34
2045,107,157886.7
2045,232,26685.41
2046,19,144023.1
2046,96,144984.2
2047,42,76376.23
2047,58,135412.7
2048,10,37998.13
2048,91,67794.64
2048,108,140875.1
2049,18,54152.5
2050,3,163091
2050,7,48880.28
2050,94,73973.15
2050,150,116354.9
2051,474,116624.5
2051,538,47680.84
2052,11,45644.31
2052,48,29515.7
2052,68,67846.85
2052,406,102650.4
2053,15,31715.52
2053,171,76572.77
2053,468,61434
2053,556,162042.9
2054,74,115255.6
2054,204,161249
2055,18,204830.3
2055,112,197421.2
2055,224,140353
2055,281,106271.8
2056,193,110697.4
2056,243,164718
2056,327,104662
2057,108,126815.1
2057,154,105066.2
2057,254,92691.58
2057,274,46404.93
2058,29,50908.33
2059,10,103516.1
2059,25,130692.6
2059,69,24150.99
2060,113,191440.5
2060,124,70788.95
2060,132,143562.7
2061,223,14904.36
2061,526,139778.1
2061,617,73584.37
2061,635,20473.85
2062,348,7678.108
2062,407,151311.7
2063,26,60526.17
2063,226,149658.3
2064,113,121490.2
2064,135,85204.77
2064,155,78012.08
2064,390,143028.6
2065,144,80230.05
2066,80,61304.46
2066,140,72615.5
2066,172,169521.2
2066,220,179346.4
2067,42,98496.13
2068,191,56937.99
2068,309,32692.03
2069,49,7411.316
2070,127,58755.68
2070,189,173400.2
2070,255,85745.7
2070,494,114036
2071,58,81295.73
2072,103,73136
2072,303,95544.11
2072,337,41699.59
2072,446,79564.13
2073,2,66234.96
2073,62,72164.73
2073,69,60735.32
2073,84,128304.2
2074,34,56656.36
2075,12,130253.8
2075,106,46590.29
2075,163,28247.52
2076,2,20843.09
2076,51,44015.79
2076,170,112671.6
2077,105,74021.59
2078,84,163624.5
2078,121,87089.26
2079,23,75972.8
2079,37,172475.4
2080,147,129820.8
2080,187,46795.56
2080,204,152431.9
2080,297,44292
2081,17,19517.19
2081,70,82490.25
2081,138,66676.2
2082,42,132825.9
2082,72,114400.4
2082,103,80943.69
2082,191,91543.71
2083,106,96620.09
2084,42,101785.2
2085,173,60041.16
2085,307,92323.38
2085,729,155517
2086,10,53495.54
2086,44,61610.89
2086,56,89666.87
2087,82,51177.85
2087,173,140020.1
2087,236,95169.73
2088,369,92045.88
2088,440,106444.4
2089,43,129460.5
2090,212,53550.96
2090,230,102230.1
2090,281,59778.69
2090,296,89070.21
2091,13,171057.1
2091,35,143764
2091,341,63410.18
2092,981,83375.3
2093,37,155730
2093,96,90852.88
2094,4,115550.2
2094,84,72489.53
2095,44,32539.66
2095,59,149254.7
2095,438,101628.5
2096,61,150201.9
2096,65,133410.4
2096,143,66821.98
2096,157,216743.5
2097,88,57227.83
2097,314,52674.58
2097,353,160434
2097,921,9278.437
2098,69,104520.7
2098,148,188758.8
2098,168,159253.3
2098,236,112293.5
2099,112,28760.68
2099,117,188492.1
2099,259,131218.3
2100,145,146546
2100,400,63230.44
2100,432,158352.3
2101,172,94097.63
2102,90,109910.5
2103,13,47092.16
2103,194,94133.59
2104,0,15695.1
2105,63,129768.3
2105,290,140819
2105,472,168391
2106,112,107177.2
2106,152,132857.8
2107,250,173572.5
2107,538,102274.4
2107,711,159706.8
2108,93,72316.56
2109,131,71383.2
2109,180,117760.5
2109,361,78901.4
2109,534,174860.9
2110,32,58275.48
2110,95,110692.7
2111,33,121545.4
2111,197,65249.69
2112,71,138082.6
2112,177,104270.6
2113,106,164309.8
2113,273,165426.4
2113,355,171523.9
2113,490,145190.8
2114,70,89447.94
2114,97,56097.37
2114,102,22175.04
2114,106,55074.99
2115,60,215884.5
2115,398,45691.91
2115,777,167868.5
2115,792,178813.2
2116,55,189857.2
2116,118,94561.2
2116,281,144071.3
2117,253,60948.88
2118,135,33591.71
2118,254,125177.3
2118,268,179964.9
2119,23,135243.1
2119,30,64062.05
2120,3,72409.05
2121,79,187520.5
2122,91,56033.7
2122,316,135199.8
2122,565,69908.95
2122,670,209465.9
2123,3,67977.08
2123,149,106582.6
2123,363,161172.1
2124,221,167629.2
2124,229,96839.41
2124,307,117833.7
2125,9,147119.9
2125,128,130684.1
2126,418,156221.2
2126,565,166839.7
2126,579,66896.65
2126,648,149194.1
2127,79,162904.7
2127,111,141848.8
2127,140,200587
2127,171,207201.7
2128,10,177826.4
2128,15,38117.21
2128,276,70266.06
2129,154,93205.91
2130,69,90355.23
2130,134,61014.86
2130,287,106547.9
2130,291,183947.3
2131,20,122346.7
2131,84,17528.38
2132,161,63878.19
2132,297,28794.1
2132,329,108732.6
2132,331,73465.6
2133,206,132375.3
2133,391,164301.1
2133,438,52353.21
2133,594,105085
2134,11,76715.52
2134,58,15500.86
2135,16,68727.99
2136,85,117586.6
2136,246,97044.98
2137,7,97806.2
2137,45,67201.16
2137,169,65207.26
2137,279,109051
2138,61,65318
2138,125,90696.6
2139,388,57525.68
2139,401,42698.79
2139,500,127051.1
2140,58,11689.17
2140,76,31180.69
2140,107,115687
2140,422,152804
2141,22,37930.67
2141,109,193701
2142,10,136111.6
2142,28,156058.6
2143,52,80864.69
2144,8,113390.5
2144,49,59225.19
2144,158,158670.4
2144,166,142980.2
2145,134,82136.13
2145,160,167643.4
2146,135,106442.4
2147,100,160615.2
2147,192,127082.3
2147,341,79255.85
2147,384,128490.7
2148,319,52023.2
2148,371,102337.2
2149,102,80373.05
2149,254,65928.75
2150,187,20576.51
2150,285,181141
2151,47,117680.8
2151,115,107914.9
2151,172,185034.1
2152,98,155820.1
2152,146,74688.79
2152,186,122862.1
2153,0,62455
2153,103,52498.68
2153,109,42414.18
2154,82,146324.7
2154,94,116991.4
2154,137,51199.14
2154,406,16560.41
2155,172,188273.1
2155,533,95704.98
2156,5,192144.3
2156,20,134097.4
2156,114,141623.9
2157,2,100776.2
2157,91,116434.7
2157,296,154363.3
2157,534,169066.1
2158,17,42285.11
2159,141,59227.41
2160,9,54250.21
2161,103,19193.95
2161,196,107616.5
2162,55,136998
2162,107,185710.7
2163,151,143662.5
2163,254,67942.37
2163,432,51026.81
2163,612,110155.7
2164,378,124985.9
2164,445,167063.3
2165,66,114702.9
2165,149,218466.5
2166,39,92271.95
2167,182,66841.77
2167,230,103898
2168,145,85604.13
2168,308,96240.44
2168,376,74002.55
2168,430,66342.26
2169,46,99754.07
2169,51,131919.9
2169,73,198757.6
2170,177,48319.45
2170,240,92739.05
2170,397,87072.17
2171,85,122650.6
2171,352,37273.79
2172,28,69787.13
2172,36,154305.6
2172,41,99917.12
2173,82,42176.24
2173,148,145596.7
2173,181,154046
2174,28,174095.3
2174,229,131784.3
2174,327,89991.33
2174,459,153056.1
2175,130,194161
2175,219,155797.7
2175,279,53501.82
2175,360,223576.9
2176,157,23549.62
2176,165,156188.6
2176,175,158138
2177,2,127782
2177,42,38223.41
2177,167,115893
2177,206,111616.4
2178,90,104451.8
2179,86,98659.26
2179,113,56804.26
2180,81,88772.17
2180,130,81133.83
2181,442,89923.7
2181,446,18641.38
2182,89,142727.4
2183,318,194331.2
2184,34,130728.6
2184,222,112358.2
2185,89,83605.9
2185,370,55257.78
2185,489,90026.92
2186,33,129569.8
2187,33,96269.88
2187,158,53649.18
2187,246,124131.2
2187,326,178212.8
2188,49,153091.3
2188,210,90001.66
2188,300,31043.9
2188,373,119175.1
2189,36,130776.1
2190,62,126345.6
2191,111,68752.91
2191,126,20638.19
2192,21,97356.41
2193,131,72040.98
2193,224,121436.1
2193,247,154394.3
2194,55,174366.1
2194,91,107706.8
2194,140,33332.61
2195,0,107962.4
2196,127,87903.34
2196,235,117794.6
2196,614,20050.89
2196,681,31036.71
2197,40,146457.8
2198,73,135508.1
2198,144,134738.8
2198,151,189464.1
2198,302,63493.49
2199,165,93875.25
2199,189,96428.13
2199,227,39740.89
2200,141,139676.8
2200,328,54583.35
2201,251,106104.6
2202,56,102951.2
2202,134,45388.13
2202,283,155394.1
2202,284,98891.34
2203,124,113039.5
2203,143,156125.7
2204,189,46972.7
2204,198,58832.18
2204,224,60476.88
2204,336,85356.13
2205,32,90843.99
2205,184,93155.97
2205,223,150257.9
2205,263,74588.83
2206,241,118968.7
2206,385,130281.5
2207,65,42387.71
2207,111,75917.38
2208,69,38788.88
2208,135,10427.58
2208,159,52797.57
2208,162,67734.36
2209,160,43499.62
2209,213,130499.1
2210,49,142691
2211,125,156166.6
2212,162,51839.66
2213,168,122258.1
2213,210,44087.39
2213,387,94734.53
2213,613,91346.33
2214,217,89526.42
2214,230,109421.3
2214,293,146689.6
2214,294,40186.9
2215,64,113614.4
2216,30,37353.69
2216,42,15704.82
2216,54,107703.2
2217,41,160041.1
2217,161,118680.3
2217,170,23030.06
2218,291,136220.9
2218,347,145183.8
2218,452,99383.85
2218,506,48278.59
2219,56,27459.43
2220,74,70396.12
2220,458,14278.34
2220,527,130491.3
2221,210,26796.47
2221,218,58328.34
2221,271,124614.9
2221,350,122595
2222,26,71570.86
2222,141,64220.39
2222,293,168710.1
2222,307,54723.23
2223,93,222286.1
2224,13,73359.53
2224,58,52287.32
2225,102,60584.79
2225,455,80926.03
2225,695,106843.7
2225,710,44279.53
2226,7,178433.2
2226,171,151396.8
2227,57,73744.84
2227,64,6735.674
2227,243,47459.88
2228,105,69042.77
2229,53,100110.7
2229,80,190134.8
2230,0,57280.74
2231,10,99720.2
2231,97,58046.61
2232,95,71701.25
2233,80,37535.08
2234,134,133222
2234,540,103543.3
2234,559,105741.1
2235,422,32841.11
2236,174,109595.4
2237,3,200142.8
2238,79,185487.5
2238,375,86090.69
2238,383,166621.3
2238,525,68324
2239,84,159901.1
2239,96,160555.6
2240,124,49131.98
2241,2,49623.74
2241,14,90057.06
2241,266,154706.9
2242,406,91509.3
2242,497,134076.6
2243,13,63406.68
2243,168,83939.32
2244,119,27090.1
2244,486,151333.8
2245,266,86903.77
2245,278,34087.84
2245,346,190996.7
2245,931,147836.8
2246,91,125345.8
2247,3,163821.6
2247,13,120892.3
2247,91,64789.04
2247,226,148402.8
2248,362,57454.36
2248,521,134062.9
2249,108,119567
2250,17,121550.2
2250,83,162368.4
2250,150,180110.1
2250,257,130387
2251,1,89419.65
2251,145,108538.4
2251,234,80957.58
2251,300,144246.6
2252,11,122660
2252,36,130927.1
2252,40,63023.77
2252,105,98697.67
2253,45,71206.63
2254,281,92883.73
2255,0,53429.12
2255,257,107876.2
2255,698,77289.87
2255,784,129356.5
2256,501,71697.1
2256,535,186811.5
2256,576,53330.7
2256,717,23851.64
2257,87,104533
2258,20,85986.88
2258,95,53378.39
2259,15,127026.8
2259,214,105972.8
2259,295,156014.5
2259,298,42433.05
2260,19,175703.4
2261,204,74961.22
2261,229,93798.72
2261,253,115058.5
2262,111,40035.23
2263,86,145554.5
2264,89,146110.6
2264,218,23745.1
2265,46,80779.52
2266,187,169868.3
2266,200,63524.75
2267,124,34089.68
2267,158,85614.97
2267,207,33675.13
2268,45,61811.7
2269,110,110178.9
2269,217,143241.3
2270,129,49699.3
2270,163,30350.85
2270,177,162152.9
2271,186,86158.64
2271,509,158469.8
2271,742,89039.66
2272,15,10472.28
2272,123,20583.48
2272,188,127741.6
2272,272,156490.2
2273,60,166325
2273,101,24634.95
2273,175,141548.3
2273,371,72417.79
2274,128,81484.07
2275,157,100544.8
2275,187,78917.72
2275,243,102473.6
2276,0,78354.07
2276,44,67145.49
2277,3,20360.3
2277,80,195395.2
2277,251,113482.7
2278,104,181318.2
2278,159,111665.6
2279,257,132413.2
2280,103,30380.76
2280,488,176589.4
2281,78,59208.62
2281,205,48266.9
2281,639,197751.8
2281,985,139720.7
2282,8,164718.3
2282,21,59501.71
2282,115,151770.8
2283,161,108852.7
2283,287,99327.48
2284,72,176685.8
2284,200,73474.79
2285,50,118230.3
2285,64,66213.85
2286,96,50167.74
2287,90,174964
2288,79,180631.1
2289,13,162956
2289,28,113927.1
2289,38,215462.9
2289,354,132457.9
2290,75,187662.5
2290,157,177727.5
2290,378,82233.41
2290,678,50091.66
2291,263,102098.1
2291,347,122131.6
2291,494,215535.8
2292,10,99963.16
2292,59,102882.3
2293,70,84059.7
2293,81,127329.3
2293,337,48361.88
2294,30,162723.5
2294,32,118806.5
2294,70,64012.23
2294,105,49053.14
2295,82,109888.3
2295,167,31343.92
2296,162,61745.65
2296,188,79430.7
2297,56,46427.23
2297,154,152215.6
2297,280,37539.26
2298,104,94896.72
2298,126,60220.78
2298,185,142946.3
2298,196,43874.36
2299,35,226255.4
2300,120,161023.1
2300,150,33276.41
2300,216,144059.2
2300,332,142793.6
2301,137,196664.5
2302,57,183700
2302,101,184656.4
2302,113,207434.2
2303,241,94083.2
2304,92,105935.1
2304,184,113502.2
2304,249,50348.54
2305,369,147424.4
2305,443,120509.5
2305,479,204390.2
2305,535,118624.1
2306,111,18830.13
2307,129,190359
2307,216,84597.72
2308,16,31823.31
2309,7,31481.15
2309,65,70087.55
2309,123,74918.14
2309,317,76841.2
2310,161,102197.8
2310,246,41982.85
2311,49,43715.18
2311,139,23234.32
2311,220,168723.8
2312,60,113474.8
2312,276,34953.43
2312,466,113697.8
2312,903,82778.79
2313,30,197069.6
2313,163,152557.3
2313,503,100689.1
2313,559,12782.38
2314,34,111715.8
2314,40,86488.93
2314,99,152884.9
2314,158,26651.51
2315,45,83190.01
2316,338,160678.1
2316,486,165419
2317,150,29849.93
2318,70,110154
2318,362,42564.61
2319,18,56967.44
2319,93,55418.47
2319,123,167517
2320,61,54960.33
2321,32,73873.34
2321,80,29871.18
2321,137,81194.01
2321,141,60491.76
2322,15,137873.3
2323,285,123942.5
2323,450,155260.4
2323,534,104766.5
2323,545,120851.6
2324,69,23833.42
2325,78,92991.44
2325,129,95422.31
2325,135,70774.89
2326,33,59698.55
2326,151,175847.7
2327,14,182484.2
2327,103,75489.63
2328,42,37995.31
2329,111,109569.9
2329,251,85762.02
2329,383,166393
2329,424,65003.69
2330,23,141374.8
2331,32,51809.12
2331,55,99542.9
2331,95,88519.62
2331,142,100801.9
2332,23,59455.63
2332,192,74701.21
2333,142,18964.01
2334,4,124892.7
2334,24,27174.58
2334,136,88560.54
2335,140,173040
2335,189,40728.63
2336,94,158713.8
2337,18,92075.33
2337,67,96182.1
2337,123,28909.38
2338,21,45761.84
2338,348,188735.5
2338,374,184359.4
2339,10,111859.4
2339,12,127367.2
2340,117,179194.6
2341,15,94399.18
2341,57,119998.6
2341,78,70174
2342,35,145326.7
2342,110,132542.4
2342,143,57480.17
2343,2,39810.77
2343,157,137838.7
2343,274,80364.12
2344,298,23056.51
2344,320,31928.31
2345,34,16424.39
2346,35,71192.27
2346,190,105665.6
2346,247,117251.2
2347,30,128455
2347,44,72979.27
2348,43,31943.16
2348,135,141931.5
2349,89,102999.8
2349,180,93159.09
2349,499,38258.03
2349,706,15443.31
2350,199,89986.47
2350,264,67254.93
2351,151,180560.9
2351,167,87751.77
2352,5,90008.92
2352,104,139001
2352,105,22040.63
2352,214,50242.51
2353,151,109441.8
2353,249,136733.5
2353,402,90602.9
2353,445,108513.3
2354,14,138056.8
2354,227,55194.68
2355,42,49209.16
2355,92,111722.4
2356,0,91498.6
2356,21,37485.93
2356,115,120990.2
2357,211,159579.9
2357,291,152596.5
2357,302,131074.5
2357,639,34050.02
2358,71,94792.11
2358,286,32443.75
2358,298,69542.57
2359,277,115802.9
2359,322,44813.13
2359,449,70660.51
2359,475,135825.6
2360,208,108123.8
2360,220,154954.7
2360,253,61329.6
2361,93,71104.97
2361,105,60615.32
2362,179,147795
2362,267,17692.88
2362,271,158968.7
2363,29,96594.04
2363,145,84932.49
2364,80,43183.34
2364,110,104917.8
2364,172,105149.7
2365,25,70949.38
2366,110,137511.8
2366,301,71679.57
2366,316,27333.98
2367,14,104725.1
2368,12,138997.9
2368,14,125474.7
2369,21,145048.9
2369,77,27834.17
2370,52,127751.7
2370,65,147517
2371,43,175840
2372,148,180827.7
2372,185,3863.001
2372,592,176234.3
2373,24,63799.42
2373,295,71414.73
2373,833,67485
2373,913,6691.769
2374,32,39455.04
2374,122,28683.39
2374,198,152781.9
2375,50,144582.4
2375,128,85171.32
2375,190,25909.29
2376,19,163371.7
2376,57,73702.6
2377,201,108904.7
2377,273,69917.73
2377,434,48989.4
2377,478,43600.79
2378,29,136205.6
2378,47,62412.14
2378,537,175989.4
2378,625,77498.8
2379,131,26462.29
2379,216,30485.83
2379,357,48529.92
2380,23,47370.36
2381,84,171684.5
2381,93,163401.7
2382,0,124723
2382,28,55355.23
2382,133,89789.65
2383,3,136186
2383,130,136869.6
2383,272,152316.1
2384,22,143559.6
2384,54,59104.31
2385,55,145684.8
2385,66,94221.19
2385,78,155716.5
2386,6,20215.91
2386,46,62220.57
2386,50,97147.52
2387,29,87452.72
2387,66,37810.68
2388,45,71465.03
2388,268,127280.1
2388,282,65722.25
2388,308,45437.42
2389,44,39369.44
2389,100,201743.1
2389,253,14519.6
2390,16,39442.85
2391,118,41702.6
2391,175,90602.47
2392,118,98634.71
2393,25,82679.62
2394,2,121674.6
2394,15,183327.7
2395,19,216300
2395,135,78039.15
2396,68,23937.36
2396,96,11175.97
2397,92,76222.18
2398,34,73167.48
2399,76,123849.2
2399,190,126929.6
2400,42,141041
2400,76,33457.12
2400,196,159790.8
2400,240,127683.9
2401,21,30535.02
2401,110,85329.07
2402,69,26378.63
2403,308,8300.42
2403,399,104053.7
2403,599,113899.7
2404,41,147444.1
2404,318,96874.01
2404,337,82707.42
2404,408,149842.7
2405,8,44766
2406,176,81696.14
2406,217,146422.2
2406,404,21486.9
2407,25,149022.7
2407,138,137757.8
2408,50,160830.7
2408,101,95580.79
2408,180,98227.97
2409,81,129513.4
2409,87,95410.13
2410,170,154149.6
2410,188,130938.1
2411,49,90929.67
2411,138,120694.9
2411,212,20120.7
2411,732,71471.56
2412,88,25764.69
2413,171,50193.5
2413,186,64985.71
2414,7,114828.7
2414,12,133017.8
2414,73,180056.4
2414,118,70557.78
2415,199,99625.65
2415,431,154516.5
2415,517,108381.7
2415,518,83905.59
2416,7,131150.3
2416,180,27973.8
2417,148,220472.7
2418,11,116262.2
2419,75,93365.88
2420,247,144386
2421,124,78079.08
2421,152,124619.5
2422,195,88662.92
2422,340,150794.3
2422,375,138902.6
2422,384,171975.3
2423,93,103261.7
2423,187,112190.5
2423,221,58714.52
2424,13,190237.5
2424,229,187129.1
2425,224,52832.58
2425,286,92268.37
2425,328,58395.63
2425,616,133502.8
2426,248,177502.3
2426,353,187471.6
2426,368,122837.6
2427,22,149420.5
2427,149,203794
2427,187,152205.8
2428,51,54045.34
2429,393,38478.08
2430,84,227866.5
2430,170,248729.1
2430,240,179693.9
2431,23,137826.6
2431,81,145773.9
2431,99,35935.1
2431,160,185133.7
2432,30,140874
2432,275,79659.57
2433,5,29807.94
2434,205,121593.1
2435,51,139466.9
2435,95,161479.4
2435,144,174757.4
2436,217,70405.55
2436,223,167732.9
2437,21,39201.28
2437,38,102432.4
2437,112,93988.27
2437,116,95463.98
2438,155,16261.43
2438,261,113967.3
2438,319,51618.13
2438,337,55288.82
2439,10,108293.9
2440,12,65499.51
2441,18,129210.8
2441,144,169316.5
2441,167,61483.78
2441,220,163277.5
2442,8,41719.53
2443,81,30375.36
2443,121,122674.6
2443,153,146088.9
2443,348,62276.16
2444,48,145118.3
2445,182,141758
2445,221,113485.7
2446,320,145905.7
2447,136,83658.77
2447,182,72381.48
2447,405,86284.6
2447,414,36839.48
2448,356,196491.2
2449,180,81935.58
2449,434,211161.1
2450,21,21567.52
2451,127,81933.26
2451,177,31892.9
2452,32,40652.21
2453,66,80759.38
2454,70,112945.3
2454,93,171563.4
2454,126,128799.4
2454,152,146128.1
2455,38,143388.5
2456,35,182040.4
2456,103,166586.1
2456,122,69019.69
2456,169,141031.3
2457,28,101657.9
2457,90,125819.5
2457,93,51915.49
2458,133,9719.48
2458,546,127226.8
2458,950,86251.63
2459,1,200154.8
2460,73,185586.7
2461,249,187667.3
2462,27,39299.27
2462,146,29221.22
2462,860,80549.84
2463,15,102031.2
2464,65,72054.77
2465,152,97589.9
2465,257,35569.45
2466,45,65732.79
2466,255,19400.62
2466,525,64901.35
2467,255,3793.432
2468,32,87303.05
2468,54,55538.85
2468,66,95743.09
2468,173,162616.5
2469,79,168934.2
2470,30,184422.3
2470,336,133135
2470,421,168395.1
2470,508,75202.95
2471,231,131823.3
2472,62,90243.01
2472,164,118296
2472,275,12674.67
2472,369,125275.6
2473,35,190964.3
2473,161,69704.8
2474,33,45033.18
2474,42,119724.5
2474,181,89896.46
2475,30,99795.43
2475,61,139191.5
2475,141,162423.6
2475,487,47232.89
2476,9,68485.23
2476,100,8825.89
2477,27,61322.52
2477,33,193542.1
2478,115,76910.98
2479,62,152727.5
2479,259,117343.1
2479,382,135691.8
2480,127,78219.75
2480,185,120576.1
2480,329,12408.58
2480,350,112849.8
2481,206,72692.27
2481,235,98785.8
2481,306,130410.1
2481,320,150384.3
2482,15,132301.4
2482,28,149542
2482,69,93052.23
2482,146,108105.9
2483,327,29176.21
2484,116,110429.6
2484,366,118011.1
2484,454,57718.84
2485,44,71237.74
2485,132,48600.98
2486,107,56563.89
2486,145,111734.3
2487,78,109543.4
2487,80,119720
2487,119,21101.5
2487,158,43885.77
2488,96,128405.7
2488,147,37958.95
2489,1,72284.64
2489,106,139930.4
2489,263,98732.63
2490,234,108010.1
2490,753,25354.73
2490,765,110052.7
2490,1001,157080.4
2491,134,57055.22
2491,236,105689.1
2491,275,37806.4
2492,89,202654.3
2492,127,113410.9
2493,18,42752.88
2494,7,192961.1
2494,44,128269.7
2494,253,135330.3
2495,193,67074.16
2496,11,196852.2
2496,19,170344.2
2496,324,188575.2
2496,432,154616.4
2497,375,95494.21
2497,895,119870.9
2498,12,89683.11
2498,144,130185.3
2498,150,47526.68
2499,201,111702.3
2499,339,138204.8
2499,416,104519.3
2499,505,62276.71
2500,46,87148.06
2501,198,156764.4
2501,217,172443.2
2501,291,108933.2
2502,68,118809.8
2502,409,115390.2
2502,621,163377.8
