start node index, end node index, connection length
1842,149,3445.7
1843,49,164981.5
1843,95,167416.5
1843,152,128925
1843,195,60100.3
1844,155,125692.9
1844,234,56506.96
1844,251,116377.7
1844,258,74773.32
1845,60,179275.3
1845,147,29503.3
1846,25,103440.8
1846,77,163188.6
1847,120,113473.6
1847,173,202720.8
1847,291,84314.61
1847,319,113201.4
1848,97,98512.08
1848,128,53806.15
1848,295,84801.7
1849,32,85598.41
1849,109,69701.63
1849,445,86658.45
1849,447,108253.5
1850,73,187384.8
1850,139,165181.2
1850,356,101238.3
1850,573,111003
1851,27,126363.3
1851,188,116728.4
1851,232,34901.16
1852,74,188112.9
1852,100,154258.4
1852,111,123781.2
1852,118,245955.4
1853,21,123229.3
1854,114,162141.7
1854,436,65783.22
1855,187,37418.37
1855,288,126353.1
1855,467,207470.8
1856,75,90830.04
1856,98,13217.13
1856,157,148414.8
1856,205,46347.54
1857,105,44129.25
1857,184,85069.7
1858,71,28200.79
1859,18,188519.1
1859,80,46593.01
1859,301,104154.6
1860,48,161793
1860,59,43652.9
1860,80,123485.1
1861,41,176594.8
1861,77,169940
1862,35,67944.03
1862,62,135985.3
1862,189,98454.35
1862,356,75893.88
1863,13,32132.07
1863,60,92520.8
1863,269,73565.71
1864,7,163252.3
1864,50,140158.4
1864,243,123108
1864,603,192604.1
1865,41,225169.7
1866,30,54830.86
1866,76,82646.7
1866,90,45566.01
1867,38,208957.7
1867,40,155836.9
1868,208,156563.5
1868,241,200780.7
1869,89,66111.57
1869,140,42493.53
1870,30,38861.77
1870,173,86839.49
1870,182,107083.3
1871,138,89713.38
1872,43,89057.47
1872,196,74314.75
1872,197,148624.9
1873,80,200402.8
1873,105,147196
1873,296,211464.2
1873,334,185191.3
1874,78,191410.3
1874,263,166170.7
1874,284,53860.1
1874,416,172422.9
1875,174,32084.55
1875,176,162794.9
1876,95,134767.2
1876,273,87871.08
1876,303,36623.14
1876,405,157215.1
1877,39,149642.8
1877,214,92253.36
1877,242,85794.63
1877,299,61955
1878,132,52613.06
1878,201,116663.4
1879,3,194053
1879,25,72376.17
1879,81,138375.8
1879,107,135173.5
1880,19,75472.09
1880,20,29099.15
1880,215,123324.6
1881,182,174269.9
1881,233,109541
1882,242,155347.4
1882,401,157255.1
1883,38,64459.62
1883,246,113406.8
1883,301,186719
1883,527,137515.1
1884,109,113092.6
1884,169,42313.14
1884,343,151462.2
1884,663,90425.48
1885,42,32163.79
1885,44,175150.2
1885,103,65555.93
1886,225,106916.2
1886,286,137625.1
1886,533,138642.5
1887,49,137364.1
1887,338,119501.8
1888,52,129565.3
1888,101,110758.7
1889,260,90540.8
1889,354,183133.5
1889,538,151880
1890,16,148554.4
1890,123,150146.4
1890,197,13145.6
1890,242,124047.1
1891,32,153050.7
1892,2,140147.3
1893,56,76665.01
1894,139,56142.11
1895,33,126057.4
1896,66,169787.9
1896,93,140538.2
1896,105,113970.6
1897,10,30759.23
1897,59,95493.33
1897,109,119831.8
1898,74,144886.2
1898,315,11643.43
1899,11,39899.21
1900,30,82255.36
1900,133,179469.3
1901,110,168966.8
1901,173,192433.6
1901,176,137787.6
1902,29,62042.26
1902,35,127014.6
1902,77,70216.77
1903,6,103334
1903,39,173025.7
1903,321,89785.02
1903,408,40942.34
1904,74,136595.8
1904,108,56153.14
1904,364,34865.9
1905,18,133874.1
1906,73,84773.01
1907,13,77196.39
1907,144,127767.4
1908,33,141870.9
1908,97,34250.84
1908,201,40984.96
1909,90,133831.5
1910,187,143820.2
1910,188,161382
1911,129,113790.9
1911,248,131352.4
1912,169,131797
1912,245,76447.8
1912,274,95241.81
1913,126,92308.96
1913,128,112852.8
1914,32,90238.42
1915,14,109468.4
1916,209,64038.79
1916,404,125196.9
1916,606,14386.32
1917,59,103902.4
1917,123,98462.7
1918,573,244829.9
1918,662,81475.84
1918,975,21911.63
1919,14,54866.88
1919,71,47216.67
1920,234,147276.7
1920,239,106091.2
1920,370,175205.5
1921,215,59302.27
1921,220,157354.6
1921,240,73503.59
1922,90,142331.2
1922,110,95253.15
1922,349,97504.48
1923,128,133364.9
1923,379,94707.35
1924,12,109702.2
1925,360,169245.6
1925,413,36322.79
1925,421,67898.62
1925,480,55817.4
1926,201,65537.7
1926,232,141303.4
1926,270,138891.3
1927,204,70660.2
1927,461,85528.91
1927,507,142769.9
1928,194,140241.1
1928,381,133043.7
1928,402,121850.5
1929,1,113773
1929,66,149133.2
1930,189,185382.8
1930,687,140769.2
1930,754,172274.1
1930,793,139129.5
1931,150,86668.69
1932,125,119586.4
1932,206,79096.88
1932,246,79611.97
1932,377,59321.63
1933,68,156990.5
1934,175,34493.14
1934,326,141208
1934,361,136226.5
1934,673,236237.7
1935,175,164239.9
1935,212,82472.82
1936,208,37555.4
1936,345,74031.42
1936,371,164556.3
1936,574,114255.9
1937,6,147824.9
1937,104,155744.5
1938,36,56391.33
1938,40,40808.91
1938,74,34617.36
1939,75,137396.9
1939,242,193557.5
1940,27,141041
1940,66,191885.1
1940,70,129253.8
1941,160,59115.5
1941,180,131548.3
1941,215,142579.6
1941,301,199668.9
1942,8,60092.78
1943,10,166965.1
1943,136,72912.12
1943,169,96127.57
1943,386,104023.1
1944,332,112585
1944,338,140622.1
1945,244,159458.6
1946,6,107047
1946,211,107974.1
1946,333,92732.99
1946,352,133665.5
1947,23,113859.4
1947,105,38045.69
1947,185,105192.3
1948,27,28418.9
1948,116,3653.303
1949,50,112429
1949,177,125331.5
1949,187,78866.47
1949,200,137910.7
1950,164,118679.1
1950,253,202290.3
1950,491,85341.45
1950,523,61909.7
1951,306,170498
1951,377,87955.35
1951,451,152108
1951,675,175317.3
1952,185,145878.7
1953,230,148896.4
1953,254,37357.07
1953,349,80231.6
1954,22,39872.2
1955,23,126025.4
1955,262,87427.59
1955,287,55106.11
1955,326,57693.31
1956,48,53213.79
1956,70,155323.8
1956,114,136559
1957,124,152120.5
1957,128,101532.6
1958,147,82492.44
1958,246,10442.99
1959,88,173183
1959,258,195304.8
1959,461,161177.7
1959,485,168747.7
1960,61,62902.13
1961,60,98089.93
1962,97,157534.4
1962,98,39968.79
1962,199,15317.76
1962,345,69336.16
1963,26,37237.29
1963,139,123936.5
1963,190,82320.52
1964,108,116506.2
1965,456,41528.89
1965,595,49088.2
1966,86,48771.43
1967,122,68496.09
1967,135,35193.47
1967,207,57773.55
1968,69,114586.2
1969,11,74549.47
1969,66,100658
1970,56,50177.17
1970,605,87505.2
1971,67,79624.79
1971,251,245474.5
1971,268,134545.3
1972,75,56800.85
1973,228,154834.7
1974,44,16269.8
1974,50,90725.28
1974,135,204028
1974,175,120742.8
1975,39,74988.71
1976,51,20121.93
1977,94,164196.3
1977,117,50300.34
1978,21,87579.91
1978,76,115351.6
1978,353,5869.181
1978,365,142665
1979,2,26982.15
1979,111,99803.36
1979,169,102725.2
1979,199,176678
1980,210,132618.2
1980,241,116820.9
1980,263,78428.03
1981,92,92124.7
1981,102,49208.99
1981,300,43373.4
1982,105,109532.1
1982,234,151894.9
1983,33,49217.98
1983,171,112096.4
1983,225,128365.1
1983,227,223202.5
1984,75,156275
1984,89,83680.16
1984,127,108319
1984,145,135759
1985,119,63992.62
1986,184,69347.61
1986,283,48959.38
1986,291,52610.52
1987,35,91836.68
1988,70,20452.22
1988,543,108284.9
1989,160,135194.2
1989,190,175891.4
1990,331,54809.24
1990,607,152863.6
1990,728,129233.1
1991,20,125148.2
1991,53,84843.19
1991,182,15242.42
1991,227,58563.08
1992,133,106425.3
1992,230,139439.6
1992,245,114752.5
1992,388,69723.91
1993,194,47269.97
1993,258,99243.86
1993,277,88560.98
1993,650,72445.88
1994,117,91474.93
1994,295,104800.9
1994,382,49264.56
1994,384,145422.1
1995,60,150188.3
1995,70,131963.1
1995,129,57098.64
1996,269,51766.57
1996,299,22645.3
1996,322,70193.79
1996,473,171787.7
1997,487,61243.28
1998,476,26248.24
1999,50,24733.15
1999,144,94682.59
2000,37,74569.13
2000,94,33858.59
2000,426,10464.82
2000,440,65202.55
2001,65,148485.9
2001,162,235803.1
2001,264,176043.9
2001,316,34605.67
2002,111,53072.99
2003,187,136645
2004,125,93549.09
2004,199,184071.5
2005,161,81332.24
2005,206,151820.4
2005,350,80939.91
2005,402,46153.86
2006,69,62893.55
2007,89,159092.3
2007,352,129074.7
2007,364,62009.92
2007,369,44138.54
2008,99,159535
2008,167,42245.43
2009,5,177267.1
2009,344,126280.6
2009,599,112709.1
2010,83,58342.82
2010,145,132904.9
2010,203,161188.8
2011,47,134705.3
2011,280,101914.7
2012,213,193668.9
2012,221,153918.8
2013,18,197256.8
2014,22,88079.52
2015,24,91363.98
2015,65,91266.98
2015,282,185537
2016,18,52278.01
2017,125,86953.54
2017,126,170783.2
2018,93,32371.68
2019,3,172935.2
2019,61,123175
2020,74,97552.8
2021,45,29869.89
2021,249,74054.22
2021,299,80477.99
2021,342,80876.7
2022,5,101585.9
2023,173,136951.6
2023,326,67587.5
2023,359,92792.31
2024,327,30779.8
2024,346,155618.4
2025,37,114916.8
2025,122,130100.8
2025,143,103347.7
2025,453,68043.01
2026,39,165771.1
2026,63,146521
2026,98,53438.85
2027,139,67688.59
2028,83,125190.4
2029,20,140105.6
2029,290,23775.61
2029,402,90202.91
2029,455,147251.5
2030,4,83734.09
2031,11,108795.4
2031,54,139177.8
2031,119,57243.22
2031,307,33763.01
2032,61,72510.46
2032,72,45941.94
2033,168,25833.56
2033,268,68239.95
2033,270,49946.93
2033,275,16713.58
2034,91,78998.63
2034,141,74913.96
2034,267,91876.9
2034,280,37191.38
2035,14,41899.97
2035,99,151716.3
2035,160,133053.7
2035,286,17035.39
2036,170,117965.5
2036,339,122198.6
2036,359,106858.6
2036,362,45556.65
2037,247,115280.7
2037,255,42976.16
2037,467,44837.16
2038,47,164601.4
2039,4,59083.86
2040,13,96231.59
2040,339,129789
2041,137,131349.8
2041,155,129370.8
2041,180,90091.34
2041,199,44954.9
2042,222,129243.1
2042,319,65916.56
2043,4,36022.95
2043,75,49987.58
2044,48,121311.8
2044,340,65381.97
2044,569,62070.63
2045,155,124655.2
2045,190,107310.1
2045,423,75300.62
2045,428,28939.89
2046,0,27871.78
2046,18,143580.2
2047,283,127961.2
2047,456,96932.95
2047,533,60506.59
2047,550,41792.15
2048,143,64339.32
2048,146,105072.1
2049,0,161433.3
2049,423,108678.3
2050,0,98578.42
2050,37,23854.24
2051,233,42429.26
2051,267,127207.3
2052,42,169864.5
2053,18,172352
2053,247,55232.19
2054,204,183008.3
2054,246,74483.2
2055,149,210619.5
2055,507,165321.8
2055,560,146434.8
2055,839,161195
2056,58,80329.9
2056,198,149279
2056,220,24729.49
2056,305,154934.3
2057,271,22145.61
2057,281,58121.81
2057,287,66592.55
2057,306,90583.63
2058,241,160685.8
2059,91,63055.57
2059,217,98559.55
2060,197,65194.04
2060,420,123621.5
2060,437,105338.8
2061,81,93840.59
2061,127,40839.91
2061,195,38683.12
2061,219,83487.28
2062,340,154978.4
2062,702,133430.9
2062,755,152237.3
2062,823,54085.95
2063,26,112040.2
2063,112,153221.8
2063,236,149215.5
2063,362,36065.55
2064,88,184813.3
2064,203,121514.7
2065,1,168095.5
2065,43,102483.8
2065,120,97810.35
2065,301,13318.99
2066,80,51047.29
2067,49,149556.6
2068,12,116866.6
2068,42,156491.7
2068,561,86559.85
2069,0,60234.93
2069,117,61625.12
2069,197,51383.6
2069,232,30527.32
2070,4,13020.32
2071,110,170553.3
2071,113,137923.6
2071,251,78854.77
2071,372,131092.7
2072,49,90275.57
2072,60,134147.5
2072,98,63310.55
2073,2,53600.16
2074,213,124971.7
2074,223,128257.9
2074,229,120573.6
2074,425,103792.1
2075,20,94580.16
2075,168,43142.13
2075,545,62458.95
2075,554,57818.18
2076,22,34733.53
2076,118,131958.3
2076,241,61659.26
2076,251,125860.9
2077,10,122156.3
2077,51,181662.6
2077,158,63332.51
2077,323,51394.46
2078,113,89065.64
2078,155,61922.46
2079,113,186421.3
2079,148,150900.1
2080,12,41361.49
2081,94,65554.45
2082,26,53079.62
2083,51,4899.507
2083,223,15984.92
2083,296,114195.8
2084,218,180847
2084,376,115889.4
2084,628,129639.5
2085,65,63283.55
2085,79,183827.1
2085,93,83195.01
2085,154,64812.91
2086,37,77071.38
2087,169,70063.36
2087,293,34330.14
2087,321,50443.63
2087,330,93423.38
2088,104,121651.3
2088,110,125207.7
2089,170,16155.33
2089,185,72086.02
2089,218,170813.8
2089,333,8985.486
2090,16,223912.7
2090,407,146431.7
2090,425,175748.7
2091,234,112894.2
2091,390,158143.6
2091,648,52039.57
2091,653,4585.515
2092,94,69305.3
2093,201,103738.8
2094,121,53625.06
2094,204,115447.4
2094,254,121171.4
2095,244,169585.7
2095,289,117129.9
2095,324,144246.2
2096,80,151627.4
2096,392,91968.64
2096,407,115680.5
2096,764,140502.4
2097,14,122361.6
2097,120,122984.2
2098,53,101036.7
2098,63,49682.71
2098,206,140642.9
2098,234,111313.8
2099,146,6527.572
2099,163,141786.8
2099,268,50945.69
2100,65,23719.72
2101,34,16718.87
2101,245,155423.7
2102,110,144681.8
2102,111,59244.52
2102,206,161673.8
2102,323,126806.9
2103,187,162916.7
2103,268,21535.07
2103,337,48380.63
2103,355,19308.33
2104,148,79658.48
2104,248,157292.7
2104,411,91901.86
2105,94,131539.8
2105,152,82593.92
2106,97,87945.83
2106,159,26180.89
2107,101,179816.6
2107,254,88940.04
2108,147,45633.21
2108,276,50771.94
2108,376,102547.6
2109,165,117051.9
2109,261,63495.18
2110,82,57884.89
2111,9,112753.9
2112,84,66216.8
2113,54,94147.26
2113,160,40457.33
2113,178,5859.286
2114,58,132140.4
2114,78,19331.97
2115,83,126897.1
2115,266,102860
2116,31,117784
2116,56,120690.3
2117,172,72751.15
2117,190,87094.07
2117,324,191935.5
2118,164,71058.99
2119,116,84383.26
2119,196,54457.11
2119,456,20266.32
2119,667,49657.5
2120,61,51776.36
2120,156,54392.54
2121,23,115456.2
2121,89,48419.06
2122,215,107693.9
2122,250,78157.78
2122,391,22958.97
2123,123,69071.45
2123,200,66304.35
2123,226,95873.9
2123,396,71888.88
2124,107,73020.64
2124,199,110952.7
2125,107,116523.8
2125,158,168643.4
2125,250,124945.6
2126,85,89002.24
2127,9,145339.4
2127,92,175813
2128,30,57571.35
2128,335,140284.7
2128,344,85488.15
2128,433,160544.5
2129,44,103110.6
2129,96,113158.5
2129,107,41269.2
2129,127,97987.35
2130,118,70023.76
2130,233,140282.3
2131,414,50469.54
2131,494,19332.63
2132,52,160339
2132,55,181063.3
2132,63,69460.21
2133,101,67249.29
2133,424,72456.9
2133,446,73197.64
2133,513,54022.87
2134,25,51212.47
2135,111,79004.38
2135,147,159613
2135,267,93195.85
2136,25,166297.6
2136,80,140732.9
2136,91,87134.79
2137,145,142180.3
2137,322,90682.63
2138,362,98212.62
2138,419,14567.49
2138,487,82032.32
2138,503,97304.54
2139,59,60453.9
2139,161,34083.33
2139,243,28859.32
2139,345,87284.05
2140,170,160172.1
2141,103,43858.63
2142,65,109311.6
2142,171,62376.96
2143,141,100769.3
2143,173,112661
2144,31,49187.71
2144,309,95341.84
2144,394,43682.69
2145,88,190239
2145,185,197282.3
2146,131,51655.34
2146,410,169241
2146,422,115016.7
2146,629,70260.98
2147,94,52505.13
2147,329,123967.9
2147,401,23298.42
2147,405,49827.29
2148,17,95771.21
2148,430,12236.09
2148,482,136585.2
2148,601,120937.2
2149,81,84237.31
2149,290,69051.59
2149,316,83047.91
2149,406,77653.06
2150,46,58745.18
2150,243,66199.73
2150,297,137779.8
2151,55,136684.7
2152,12,51285.04
2152,110,186377.9
2153,83,177172.5
2153,186,55274.09
2153,370,174295.9
2154,44,111627.3
2155,20,50569.29
2155,81,57456.87
2155,208,69192.07
2155,288,143101
2156,78,109948.9
2157,33,58436.77
2157,797,90970.22
2157,899,128080.4
2158,70,141673.5
2158,170,88294.23
2158,229,125623.3
2158,287,93407.61
2159,125,102676.3
2159,160,86382.38
2160,18,82976.97
2160,133,107042.1
2161,405,180395.2
2162,114,77649.64
2162,167,62835.82
2163,587,61946.07
2163,597,159879.5
2163,787,46279.59
2163,863,122096.5
2164,44,31273.96
2164,161,69134.37
2164,390,56010.49
2165,60,201586.7
2165,144,137324.7
2165,197,122262
2166,130,45890.02
2166,160,104979.9
2166,189,69929.87
2166,397,38214.71
2167,289,111264
2167,321,79862.71
2167,398,176273.9
2168,219,125210.7
2168,235,72564.06
2169,212,67457.44
2169,520,91553.43
2169,636,62125.06
2169,717,149804.8
2170,108,34137.38
2170,142,147322.8
2170,188,148517.8
2171,225,33288.95
2172,83,99879.93
2172,99,52927.58
2173,166,32874.4
2173,194,84439.2
2173,226,70434.48
2173,241,18216.23
2174,277,91066.32
2174,384,135132.2
2174,416,86686.27
2174,444,48092.15
2175,55,179321.7
2175,95,176297.2
2175,214,186434.9
2175,241,189843.9
2176,120,175050.2
2176,126,105217.9
2177,27,174955.7
2177,43,131652.8
2177,235,137824.5
2178,8,113161.3
2178,27,124642.5
2178,398,58419.2
2179,9,93197.49
2179,142,78436.38
2180,78,109621.1
2180,260,65623.88
2181,82,151952.8
2181,113,85580.82
2182,24,128712
2182,127,169671.8
2182,248,109317.5
2182,258,159890.8
2183,2,20555.74
2184,38,75179.32
2184,99,86534.31
2184,158,152565.3
2184,184,79259.39
2185,140,65633.82
2185,201,73680.02
2185,302,88484.8
2186,244,33546.63
2186,257,33889.61
2186,260,145955.9
2187,264,85898.26
2187,426,128256.7
2188,208,109588.1
2188,290,72487.32
2189,234,77648.29
2189,305,83097.43
2189,322,116004.4
2190,42,108057.3
2190,180,40272.75
2190,183,26866.57
2191,4,112692.9
2191,348,58107.89
2191,474,159425.6
2191,482,79635.96
2192,10,145066
2192,65,138260.3
2192,97,14726.4
2192,281,150467.5
2193,22,71869.88
2193,137,38115.73
2193,288,51060.7
2194,17,103768.2
2194,59,19974.24
2194,68,39772.05
2194,115,26836.85
2195,33,148474.4
2195,92,126946.1
2195,168,51942.21
2196,192,91525.15
2197,15,78950.36
2198,6,43676.05
2198,179,61146.31
2198,187,86742.69
2199,96,142116.8
2199,261,145007.4
2199,374,225278
2200,227,111726.7
2201,71,58064.59
2201,127,29703.73
2201,250,70408.51
2202,37,107225.2
2202,270,168665.4
2203,84,140301.8
2204,47,166328.4
2204,54,56906.44
2204,131,82266.91
2204,141,160225.8
2205,6,166325.4
2206,195,164037.4
2207,457,95589.91
2207,489,87601.71
2207,494,99452.17
2207,619,61969.11
2208,242,159831.3
2208,492,10642.87
2208,563,200407.8
2209,115,70798.17
2209,309,114407.8
2209,422,67493.62
2209,424,134737.3
2210,263,155721.7
2211,105,22060.32
2211,262,25956.4
2211,401,84179.33
2212,69,20787.42
2212,78,116049
2213,295,126156.4
2213,335,108319.1
2213,351,88030.95
2213,443,23623.62
2214,244,148279.3
2214,417,93064.66
2214,427,96221.39
2215,130,22644.72
2215,179,76652.6
2215,233,176193
2216,230,100115.1
2216,325,120031.4
2217,143,17894.35
2217,151,95152.23
2218,2,26378.24
2218,169,93423.97
2218,178,163588.1
2218,256,159543.5
2219,41,78149.16
2220,83,139689.2
2220,85,140445.3
2221,270,191065.8
2221,447,159759.4
2221,611,171204.7
2222,432,156580.7
2222,691,165557.1
2222,764,161895.9
2222,895,184770.1
2223,43,122170.6
2223,110,113092.9
2223,134,189648.7
2224,241,196014.3
2225,350,107687.1
2225,352,88303.22
2226,205,82297.8
2226,291,63823.39
2226,375,64247.22
2227,123,177480.6
2227,292,176755.6
2227,294,45785.16
2227,329,16389.48
2228,86,141972.2
2229,161,84640.85
2229,170,135718.5
2229,269,131227.3
2229,307,138348
2230,13,123587.6
2231,134,53740.51
2232,617,157454.8
2233,155,141569.7
2233,210,132069.6
2233,333,112385.2
2234,260,116928.8
2234,272,116564.1
2234,342,4386.224
2234,531,53979.19
2235,172,49363.83
2235,275,69674.98
2235,291,79289.03
2236,92,54017.52
2236,162,51799.68
2236,218,104139.9
2237,38,12400.34
2238,35,51450.52
2238,101,89343.72
2238,102,67085.88
2239,137,153841.9
2239,172,115005.3
2240,136,40461.81
2240,170,119349.5
2241,147,143185.4
2241,211,101849.4
2242,3,52622.44
2242,73,107267.9
2243,234,27275.89
2243,354,40913.24
2244,167,87880.08
2244,373,82653.73
2244,405,118790.4
2244,499,161657
2245,86,143084.7
2246,7,101253.3
2246,64,150447.8
2246,69,66673.65
2247,2,83674.97
2247,115,157744.4
2248,144,140753.2
2248,259,80100.5
2248,293,106942.3
2249,292,92615.45
2249,304,27316.53
2249,310,127252
2250,134,82289.86
2250,152,46719.65
2250,238,126293.6
2250,313,68448.86
2251,46,29180.56
2252,40,81018.16
2253,70,98155.22
2253,169,58348.7
2253,188,147307.6
2253,286,162912.3
2254,93,136431.8
2254,149,200842.5
2255,63,91742.2
2255,72,102973.5
2256,108,120282.7
2256,117,87093.91
2256,158,148396.6
2256,336,75163
2257,92,155347.6
2257,193,87923.04
2257,242,67351.91
2257,276,30199.01
2258,238,126816.2
2259,221,143792.5
2259,339,32352.82
2260,69,97511.85
2260,190,36375.88
2260,203,77798.16
2260,248,98338.12
2261,1,61567.17
2262,150,33817.62
2262,166,72358.24
2262,171,16549.82
2262,300,65354.82
2263,17,164576
2263,160,127593.1
2263,215,148546.5
2264,69,53959.05
2265,60,184254
2265,247,136152.9
2265,249,58315.87
2265,350,106445.5
2266,118,216347.1
2267,43,101861.9
2268,17,62201.61
2268,75,36139.17
2269,104,209580
2270,264,76780.55
2270,369,59817.66
2271,51,181508.6
2271,59,92400.92
2272,56,123090.2
2272,123,199039.8
2272,233,122539.2
2273,32,218560.5
2273,203,241060.9
2274,32,2846.362
2274,272,19436.61
2274,444,67716.86
2275,173,139222.2
2276,15,96377.29
2276,228,102018.7
2276,306,19439.27
2276,339,170611
2277,100,53787.64
2277,109,89935.01
2278,132,90870.47
2278,198,114474.8
2278,208,59122.16
2278,361,132749.5
2279,114,54382.14
2279,116,34090.21
2280,69,55620.7
2281,137,112028.9
2282,53,38260.37
2282,73,54795.61
2282,121,142734
2283,53,101891.7
2284,309,79471.34
2284,315,32201.44
2285,61,100724.3
2286,31,67799.52
2286,49,94842.59
2286,103,42089.43
2287,73,117306
2288,2,169249.3
2288,276,103687.4
2288,309,115091.3
2289,98,95459.5
2289,104,33218.77
2289,220,191906.2
2290,56,58041.98
2291,6,84563.74
2291,162,216331.7
2291,289,127193.4
2291,486,56669.19
2292,282,77991.6
2292,283,113500.9
2292,376,86212.02
2293,231,149046.2
2293,295,155086.4
2293,315,168645.2
2294,8,162745.8
2295,39,81139.2
2295,118,63985.2
2295,143,32111.49
2296,26,78001.3
2296,229,135037.3
2297,80,60721.26
2298,168,134159.4
2298,177,125746.6
2298,215,124292.1
2299,60,173524.7
2300,18,177070.5
2301,100,24991.26
2301,724,133558.4
2302,16,69579.6
2302,331,55500.66
2302,424,94958.25
2302,567,126967.9
2303,274,15071.87
2303,426,97942.95
2304,90,169755
2305,149,35759.08
2306,116,93545.58
2306,263,49001.28
2306,300,44136.04
2307,4,91612.52
2307,129,38980.8
2307,250,159100.6
2307,267,149642.8
2308,14,25038.76
2308,84,98155.8
2308,150,129807.3
2309,0,52527.55
2310,98,81714.17
2310,349,171462
2311,211,41897.66
2311,270,52677.11
2311,303,63208.58
2312,45,103507.4
2313,53,88562.63
2314,146,63850.02
2314,256,101053.1
2315,0,91613.93
2315,52,144359.1
2316,422,64386.14
2317,67,90059.08
2317,95,105082.4
2317,141,124636.7
2318,20,77565.34
2318,109,120733.4
2318,145,113021.3
2319,33,46529.21
2320,26,110952.5
2320,83,150542
2320,155,45746.46
2321,97,21400.73
2321,172,101743
2321,190,119553.4
2322,138,153137.2
2322,419,54920.29
2322,784,156890.6
2322,872,160402.9
2323,77,39552.54
2323,242,100750.4
2324,93,12363.18
2324,145,143420
2324,243,72669.15
2324,628,107603.6
2325,234,74570.97
2325,432,80559.25
2326,26,123005.5
2326,121,80499.26
2327,4,81484.1
2328,445,61871.16
2328,479,102945.2
2329,27,64790.22
2330,70,51598.31
2330,157,187614.8
2331,27,131619.7
2332,127,158677.4
2332,573,162447.4
2333,81,43844.46
2333,327,54724.06
2334,19,161844.2
2334,76,180883.1
2334,205,165905.2
2334,514,198922.6
2335,151,79489.98
2335,233,175235.5
2335,457,26878.26
2335,762,118787
2336,381,91498.57
2336,473,100899.9
2336,510,24750.56
2337,308,144598.1
2337,315,19260.29
2337,552,87069.6
2337,595,85710.16
2338,244,209049.3
2339,95,42471.31
2339,131,101390
2339,213,144478.1
2339,216,54466.7
2340,152,23731.77
2340,224,81871.7
2340,246,49658.57
2340,266,121459
2341,152,84487.37
2341,166,142064.1
2341,216,138003.4
2342,21,16135.84
2342,39,143553.3
2343,60,168210.6
2344,61,92513.81
2344,187,34105.84
2344,239,129219.5
2345,99,145767.7
2345,407,99705.01
2345,539,58784.3
2346,11,115779.6
2346,104,104265.8
2346,329,106638.5
2347,18,105195.4
2347,99,65949.41
2347,150,59107.03
2348,29,43236.68
2348,57,116824.9
2348,123,93391.59
2349,20,92472.47
2349,26,59178.98
2350,21,162870.7
2350,47,45355.77
2351,107,50960.02
2351,260,65061.71
2351,409,115042.5
2351,418,30173.1
2352,54,138573.7
2352,425,47124.84
2352,500,137482.2
2353,459,40642.81
2353,467,133901.5
2353,540,23882.31
2354,14,79775.81
2354,55,153138.3
2354,119,164465.1
2354,161,97932.32
2355,515,63161.7
2355,538,26840.74
2355,639,61350.19
2356,233,89975.89
2356,256,131177.3
2356,260,87766.05
2357,256,135508.3
2358,53,128145.6
2358,83,170551.2
2358,436,29037.07
2359,432,167717.7
2360,41,199519.8
2360,109,170834.9
2360,125,109094
2360,345,75855.97
2361,216,65496.64
2362,125,191489.4
2362,146,48797.48
2363,103,125997.6
2363,124,166164.3
2363,182,197480.5
2364,4,140115.1
2365,78,123338.7
2366,17,149315.3
2366,56,83798.52
2367,187,109792.1
2367,253,113300.2
2368,35,102567
2368,179,191737.6
2369,43,76570.16
2369,111,69892.47
2369,170,5292.969
2370,178,134025.1
2370,540,89250.54
2370,549,145778.7
2371,96,155773
2371,123,152074.2
2371,163,40614.24
2372,139,131889.5
2373,74,102995.6
2373,155,6361.182
2373,185,117259.1
2373,267,146678.5
2374,16,116102.9
2374,77,104152.9
2374,168,106940.2
2375,78,135369.1
2376,193,25520.48
2377,16,127913.6
2377,45,36338.92
2377,177,93017.71
2377,282,151357.1
2378,49,171998.9
2378,172,72966.9
2379,102,116054.8
2379,105,87621.54
2379,375,124859.2
2380,20,76659.35
2380,51,25919.28
2380,74,100204.4
2381,245,74323.92
2381,301,148823
2381,355,139272.7
2381,719,62053.34
2382,8,187714.3
2382,247,26958.6
2382,299,113194.9
2382,395,176409.3
2383,13,59520.87
2383,158,107957.2
2383,192,20149.56
2384,47,89629.08
2384,52,127834.5
2385,20,154105.4
2385,453,59293.04
2385,494,13614.04
2386,171,44417.04
2386,389,139254.4
2387,123,156279.2
2387,252,180415.1
2388,22,40195.46
2388,352,162125.5
2388,387,85868.22
2389,142,111889.8
2389,147,72820.97
2390,29,60103.16
2390,72,27495.35
2390,116,77612.3
2390,217,64330.31
2391,22,38042.26
2391,125,130250.5
2392,26,72918.48
2392,269,117397.8
2392,465,114242.3
2393,31,51149.4
2393,38,164850.2
2393,167,118057.2
2394,122,78068.59
2394,448,74475.96
2394,529,98891.59
2394,996,75955.13
2395,54,112313.2
2395,116,20708.62
2396,131,58538.78
2396,270,91059.75
2397,223,48408.52
2398,121,175074.2
2398,204,26870.35
2398,300,46234.89
2398,585,52595.41
2399,302,141456.8
2399,319,50852.61
2399,322,83508.85
2400,30,29648.63
2400,237,125802.8
2401,46,65821.08
2401,98,72835.94
2401,139,75303.58
2402,116,120574.5
